,id,symbol,category,source,date,open,high,low,close,volume
52,276126,arbitrum,crypto,coingecko,2023-03-25 17:00:00,1.277299407617897,1.277299407617897,1.277299407617897,1.277299407617897,1346778512.1624706
53,276127,arbitrum,crypto,coingecko,2023-03-25 18:00:00,1.2482875964141034,1.2482875964141034,1.2482875964141034,1.2482875964141034,1250144972.1068008
54,276128,arbitrum,crypto,coingecko,2023-03-25 19:00:00,1.2423036388477389,1.2423036388477389,1.2423036388477389,1.2423036388477389,1207130842.5018086
55,276129,arbitrum,crypto,coingecko,2023-03-25 20:00:00,1.2139434282435948,1.2139434282435948,1.2139434282435948,1.2139434282435948,1188200933.1741695
56,276130,arbitrum,crypto,coingecko,2023-03-25 21:00:00,1.2052414133196077,1.2052414133196077,1.2052414133196077,1.2052414133196077,1136466937.4764962
57,276131,arbitrum,crypto,coingecko,2023-03-25 22:00:00,1.2087327632779603,1.2087327632779603,1.2087327632779603,1.2087327632779603,1069736364.3415078
58,276132,arbitrum,crypto,coingecko,2023-03-25 23:00:00,1.2274590283126978,1.2274590283126978,1.2274590283126978,1.2274590283126978,1037914944.3902947
59,276133,arbitrum,crypto,coingecko,2023-03-26 00:00:00,1.235255660009796,1.235255660009796,1.235255660009796,1.235255660009796,988589424.0086244
60,276134,arbitrum,crypto,coingecko,2023-03-26 01:00:00,1.2366888042327178,1.2366888042327178,1.2366888042327178,1.2366888042327178,973322837.6350213
61,276135,arbitrum,crypto,coingecko,2023-03-26 02:00:00,1.2350203812541118,1.2350203812541118,1.2350203812541118,1.2350203812541118,926706598.0813147
62,276136,arbitrum,crypto,coingecko,2023-03-26 03:00:00,1.2377219866420128,1.2377219866420128,1.2377219866420128,1.2377219866420128,907148175.4728974
63,276137,arbitrum,crypto,coingecko,2023-03-26 04:00:00,1.229639000840963,1.229639000840963,1.229639000840963,1.229639000840963,869584845.2703111
64,276138,arbitrum,crypto,coingecko,2023-03-26 05:00:00,1.2188183713400254,1.2188183713400254,1.2188183713400254,1.2188183713400254,853158309.7436031
65,276139,arbitrum,crypto,coingecko,2023-03-26 06:00:00,1.2346622317655969,1.2346622317655969,1.2346622317655969,1.2346622317655969,818142090.6612401
66,276140,arbitrum,crypto,coingecko,2023-03-26 07:00:00,1.253406405048108,1.253406405048108,1.253406405048108,1.253406405048108,797224755.7941688
67,276141,arbitrum,crypto,coingecko,2023-03-26 08:00:00,1.270332222739818,1.270332222739818,1.270332222739818,1.270332222739818,808618951.1919818
68,276142,arbitrum,crypto,coingecko,2023-03-26 09:00:00,1.311233937240359,1.311233937240359,1.311233937240359,1.311233937240359,829470134.0768325
69,276143,arbitrum,crypto,coingecko,2023-03-26 10:00:00,1.3016788871829346,1.3016788871829346,1.3016788871829346,1.3016788871829346,843141570.2973412
70,276144,arbitrum,crypto,coingecko,2023-03-26 11:00:00,1.3006523123900031,1.3006523123900031,1.3006523123900031,1.3006523123900031,821394046.4169283
71,276145,arbitrum,crypto,coingecko,2023-03-26 12:00:00,1.2877866529626139,1.2877866529626139,1.2877866529626139,1.2877866529626139,807251207.118427
72,276146,arbitrum,crypto,coingecko,2023-03-26 13:00:00,1.295743062982544,1.295743062982544,1.295743062982544,1.295743062982544,815839239.6542877
73,276147,arbitrum,crypto,coingecko,2023-03-26 14:00:00,1.339754349515396,1.339754349515396,1.339754349515396,1.339754349515396,835003069.2140952
74,276148,arbitrum,crypto,coingecko,2023-03-26 15:00:00,1.3067794774586057,1.3067794774586057,1.3067794774586057,1.3067794774586057,863773784.0698762
75,276149,arbitrum,crypto,coingecko,2023-03-26 16:00:00,1.3075758122226724,1.3075758122226724,1.3075758122226724,1.3075758122226724,869603514.3735094
76,276150,arbitrum,crypto,coingecko,2023-03-26 17:00:00,1.3014661622052732,1.3014661622052732,1.3014661622052732,1.3014661622052732,860995977.9976254
77,276151,arbitrum,crypto,coingecko,2023-03-26 18:00:00,1.2923798370667408,1.2923798370667408,1.2923798370667408,1.2923798370667408,835736290.6166898
78,276152,arbitrum,crypto,coingecko,2023-03-26 19:00:00,1.2876734830300811,1.2876734830300811,1.2876734830300811,1.2876734830300811,823978015.0174296
79,276153,arbitrum,crypto,coingecko,2023-03-26 20:00:00,1.2866766968668062,1.2866766968668062,1.2866766968668062,1.2866766968668062,786132571.4452134
80,276154,arbitrum,crypto,coingecko,2023-03-26 21:00:00,1.2622719645260627,1.2622719645260627,1.2622719645260627,1.2622719645260627,783178323.3718593
81,276155,arbitrum,crypto,coingecko,2023-03-26 22:00:00,1.2585715350363638,1.2585715350363638,1.2585715350363638,1.2585715350363638,788801765.33323
82,276156,arbitrum,crypto,coingecko,2023-03-26 23:00:00,1.2801000732017698,1.2801000732017698,1.2801000732017698,1.2801000732017698,796234721.7125248
83,276157,arbitrum,crypto,coingecko,2023-03-27 00:00:00,1.2833057194577278,1.2833057194577278,1.2833057194577278,1.2833057194577278,791070714.4461286
84,276158,arbitrum,crypto,coingecko,2023-03-27 01:00:00,1.318432816070463,1.318432816070463,1.318432816070463,1.318432816070463,818532997.2251315
85,276159,arbitrum,crypto,coingecko,2023-03-27 02:00:00,1.296920545729738,1.296920545729738,1.296920545729738,1.296920545729738,829799119.0882877
86,276160,arbitrum,crypto,coingecko,2023-03-27 03:00:00,1.2773786715548434,1.2773786715548434,1.2773786715548434,1.2773786715548434,850487295.5955871
87,276161,arbitrum,crypto,coingecko,2023-03-27 04:00:00,1.2899985522993802,1.2899985522993802,1.2899985522993802,1.2899985522993802,850919061.5575621
88,276162,arbitrum,crypto,coingecko,2023-03-27 05:00:00,1.2871013421982351,1.2871013421982351,1.2871013421982351,1.2871013421982351,850085563.0140359
89,276163,arbitrum,crypto,coingecko,2023-03-27 06:00:00,1.256348485932269,1.256348485932269,1.256348485932269,1.256348485932269,868902761.2254825
90,276164,arbitrum,crypto,coingecko,2023-03-27 07:00:00,1.2653157167905555,1.2653157167905555,1.2653157167905555,1.2653157167905555,878483179.8813262
91,276165,arbitrum,crypto,coingecko,2023-03-27 08:00:00,1.2568285221135402,1.2568285221135402,1.2568285221135402,1.2568285221135402,817694932.8431996
92,276166,arbitrum,crypto,coingecko,2023-03-27 09:00:00,1.2674245268966164,1.2674245268966164,1.2674245268966164,1.2674245268966164,788317393.4797448
93,276167,arbitrum,crypto,coingecko,2023-03-27 10:00:00,1.276029476602667,1.276029476602667,1.276029476602667,1.276029476602667,741720082.8006064
94,276168,arbitrum,crypto,coingecko,2023-03-27 11:00:00,1.27049287128268,1.27049287128268,1.27049287128268,1.27049287128268,737730439.7923479
95,276169,arbitrum,crypto,coingecko,2023-03-27 12:00:00,1.2673673890922335,1.2673673890922335,1.2673673890922335,1.2673673890922335,716824064.8856817
96,276170,arbitrum,crypto,coingecko,2023-03-27 13:00:00,1.2413906473197307,1.2413906473197307,1.2413906473197307,1.2413906473197307,709335660.7621473
97,276171,arbitrum,crypto,coingecko,2023-03-27 14:00:00,1.240240810869382,1.240240810869382,1.240240810869382,1.240240810869382,673070097.4755361
98,276172,arbitrum,crypto,coingecko,2023-03-27 15:00:00,1.2176495007183752,1.2176495007183752,1.2176495007183752,1.2176495007183752,656451672.1889505
99,276173,arbitrum,crypto,coingecko,2023-03-27 16:00:00,1.2062834745212976,1.2062834745212976,1.2062834745212976,1.2062834745212976,721965080.9172293
100,276174,arbitrum,crypto,coingecko,2023-03-27 17:00:00,1.200730427388248,1.200730427388248,1.200730427388248,1.200730427388248,739901716.5352942
101,276175,arbitrum,crypto,coingecko,2023-03-27 18:00:00,1.1901240848513939,1.1901240848513939,1.1901240848513939,1.1901240848513939,749125811.9009682
102,276176,arbitrum,crypto,coingecko,2023-03-27 19:00:00,1.1951240162739254,1.1951240162739254,1.1951240162739254,1.1951240162739254,760043189.9655915
103,276177,arbitrum,crypto,coingecko,2023-03-27 20:00:00,1.1792009040669869,1.1792009040669869,1.1792009040669869,1.1792009040669869,624793580.967162
104,276178,arbitrum,crypto,coingecko,2023-03-27 21:00:00,1.142855690962018,1.142855690962018,1.142855690962018,1.142855690962018,812102140.0757148
105,276179,arbitrum,crypto,coingecko,2023-03-27 22:00:00,1.149950680267177,1.149950680267177,1.149950680267177,1.149950680267177,826764985.7757196
106,276180,arbitrum,crypto,coingecko,2023-03-27 23:00:00,1.1475944606770052,1.1475944606770052,1.1475944606770052,1.1475944606770052,819833994.7157646
107,276181,arbitrum,crypto,coingecko,2023-03-28 00:00:00,1.1655585150549184,1.1655585150549184,1.1655585150549184,1.1655585150549184,823835004.4381707
108,276182,arbitrum,crypto,coingecko,2023-03-28 01:00:00,1.135878760270078,1.135878760270078,1.135878760270078,1.135878760270078,818669351.9438804
109,276183,arbitrum,crypto,coingecko,2023-03-28 02:00:00,1.1427965296216538,1.1427965296216538,1.1427965296216538,1.1427965296216538,807053103.915403
110,276184,arbitrum,crypto,coingecko,2023-03-28 03:00:00,1.1414367671748833,1.1414367671748833,1.1414367671748833,1.1414367671748833,787873809.1361727
111,276185,arbitrum,crypto,coingecko,2023-03-28 04:00:00,1.126910745156062,1.126910745156062,1.126910745156062,1.126910745156062,799687778.6468722
112,276186,arbitrum,crypto,coingecko,2023-03-28 05:00:00,1.1364906914077033,1.1364906914077033,1.1364906914077033,1.1364906914077033,820688276.761954
113,276187,arbitrum,crypto,coingecko,2023-03-28 06:00:00,1.146012449208702,1.146012449208702,1.146012449208702,1.146012449208702,802655125.8899467
114,276188,arbitrum,crypto,coingecko,2023-03-28 07:00:00,1.14945585645358,1.14945585645358,1.14945585645358,1.14945585645358,809697669.9934111
115,276189,arbitrum,crypto,coingecko,2023-03-28 08:00:00,1.1462148887047923,1.1462148887047923,1.1462148887047923,1.1462148887047923,800459804.2567501
116,276190,arbitrum,crypto,coingecko,2023-03-28 09:00:00,1.1473766880867857,1.1473766880867857,1.1473766880867857,1.1473766880867857,803137803.9580483
117,276191,arbitrum,crypto,coingecko,2023-03-28 10:00:00,1.1378245293897753,1.1378245293897753,1.1378245293897753,1.1378245293897753,789911991.6180826
118,276192,arbitrum,crypto,coingecko,2023-03-28 11:00:00,1.128697034044259,1.128697034044259,1.128697034044259,1.128697034044259,804844791.1449971
119,276193,arbitrum,crypto,coingecko,2023-03-28 12:00:00,1.155065574218543,1.155065574218543,1.155065574218543,1.155065574218543,821110169.6181264
120,276194,arbitrum,crypto,coingecko,2023-03-28 13:00:00,1.1541503518654705,1.1541503518654705,1.1541503518654705,1.1541503518654705,810845692.7832676
121,276195,arbitrum,crypto,coingecko,2023-03-28 14:00:00,1.1513824668528438,1.1513824668528438,1.1513824668528438,1.1513824668528438,797668873.6059433
122,276196,arbitrum,crypto,coingecko,2023-03-28 15:00:00,1.1627604715186892,1.1627604715186892,1.1627604715186892,1.1627604715186892,789484985.774951
123,276197,arbitrum,crypto,coingecko,2023-03-28 16:00:00,1.167258289278886,1.167258289278886,1.167258289278886,1.167258289278886,709022128.4059147
124,276198,arbitrum,crypto,coingecko,2023-03-28 17:00:00,1.159142975439661,1.159142975439661,1.159142975439661,1.159142975439661,693020752.8420033
125,276199,arbitrum,crypto,coingecko,2023-03-28 18:00:00,1.1542584487100969,1.1542584487100969,1.1542584487100969,1.1542584487100969,679784744.8369846
126,276200,arbitrum,crypto,coingecko,2023-03-28 19:00:00,1.1820182275871183,1.1820182275871183,1.1820182275871183,1.1820182275871183,671555070.8822229
127,276201,arbitrum,crypto,coingecko,2023-03-28 20:00:00,1.2064192816715316,1.2064192816715316,1.2064192816715316,1.2064192816715316,707638242.700939
128,276202,arbitrum,crypto,coingecko,2023-03-28 21:00:00,1.20030064733502,1.20030064733502,1.20030064733502,1.20030064733502,645542235.9981862
129,276203,arbitrum,crypto,coingecko,2023-03-28 22:00:00,1.1917918592842107,1.1917918592842107,1.1917918592842107,1.1917918592842107,629009848.6688336
130,276204,arbitrum,crypto,coingecko,2023-03-28 23:00:00,1.19337905862836,1.19337905862836,1.19337905862836,1.19337905862836,631373042.770842
131,276205,arbitrum,crypto,coingecko,2023-03-29 00:00:00,1.2171313187328419,1.2171313187328419,1.2171313187328419,1.2171313187328419,650951099.131876
132,276206,arbitrum,crypto,coingecko,2023-03-29 01:00:00,1.2372604650178503,1.2372604650178503,1.2372604650178503,1.2372604650178503,665363769.2628093
133,276207,arbitrum,crypto,coingecko,2023-03-29 02:00:00,1.2291735038269138,1.2291735038269138,1.2291735038269138,1.2291735038269138,679037686.7515657
134,276208,arbitrum,crypto,coingecko,2023-03-29 03:00:00,1.2259542291677328,1.2259542291677328,1.2259542291677328,1.2259542291677328,678527439.4936025
135,276209,arbitrum,crypto,coingecko,2023-03-29 04:00:00,1.2297675292489003,1.2297675292489003,1.2297675292489003,1.2297675292489003,672622303.9377478
136,276210,arbitrum,crypto,coingecko,2023-03-29 05:00:00,1.243209182279986,1.243209182279986,1.243209182279986,1.243209182279986,674826148.7949402
137,276211,arbitrum,crypto,coingecko,2023-03-29 06:00:00,1.235359401779169,1.235359401779169,1.235359401779169,1.235359401779169,672501269.132047
138,276212,arbitrum,crypto,coingecko,2023-03-29 07:00:00,1.2550848540785915,1.2550848540785915,1.2550848540785915,1.2550848540785915,704838295.106946
139,276213,arbitrum,crypto,coingecko,2023-03-29 08:00:00,1.2565403718514774,1.2565403718514774,1.2565403718514774,1.2565403718514774,714184526.4489107
140,276214,arbitrum,crypto,coingecko,2023-03-29 09:00:00,1.2672886895626045,1.2672886895626045,1.2672886895626045,1.2672886895626045,748716649.2062553
141,276215,arbitrum,crypto,coingecko,2023-03-29 10:00:00,1.256675724223579,1.256675724223579,1.256675724223579,1.256675724223579,746489929.9967073
142,276216,arbitrum,crypto,coingecko,2023-03-29 11:00:00,1.248773554486963,1.248773554486963,1.248773554486963,1.248773554486963,742405178.0279393
143,276217,arbitrum,crypto,coingecko,2023-03-29 12:00:00,1.2390674712841268,1.2390674712841268,1.2390674712841268,1.2390674712841268,750328082.3426942
144,276218,arbitrum,crypto,coingecko,2023-03-29 13:00:00,1.2395287932905317,1.2395287932905317,1.2395287932905317,1.2395287932905317,744458203.2355384
145,276219,arbitrum,crypto,coingecko,2023-03-29 14:00:00,1.238551557542971,1.238551557542971,1.238551557542971,1.238551557542971,744999313.9611789
146,276220,arbitrum,crypto,coingecko,2023-03-29 15:00:00,1.211025187662369,1.211025187662369,1.211025187662369,1.211025187662369,738911626.3246328
147,276221,arbitrum,crypto,coingecko,2023-03-29 16:00:00,1.2131091331347914,1.2131091331347914,1.2131091331347914,1.2131091331347914,751973411.7030736
148,276222,arbitrum,crypto,coingecko,2023-03-29 17:00:00,1.2036036182048921,1.2036036182048921,1.2036036182048921,1.2036036182048921,735124827.599128
149,276223,arbitrum,crypto,coingecko,2023-03-29 18:00:00,1.2086032061525116,1.2086032061525116,1.2086032061525116,1.2086032061525116,734574631.3892777
150,276224,arbitrum,crypto,coingecko,2023-03-29 19:00:00,1.222407005082989,1.222407005082989,1.222407005082989,1.222407005082989,734835616.1455573
151,276225,arbitrum,crypto,coingecko,2023-03-29 20:00:00,1.2245637459871663,1.2245637459871663,1.2245637459871663,1.2245637459871663,703387795.632598
152,276226,arbitrum,crypto,coingecko,2023-03-29 21:00:00,1.2191835211251538,1.2191835211251538,1.2191835211251538,1.2191835211251538,688034600.2914948
153,276227,arbitrum,crypto,coingecko,2023-03-29 22:00:00,1.218756565013544,1.218756565013544,1.218756565013544,1.218756565013544,673708461.8775821
154,276228,arbitrum,crypto,coingecko,2023-03-29 23:00:00,1.2227091829522818,1.2227091829522818,1.2227091829522818,1.2227091829522818,680291566.0706033
155,276229,arbitrum,crypto,coingecko,2023-03-30 00:00:00,1.2286506253980845,1.2286506253980845,1.2286506253980845,1.2286506253980845,651980444.2608473
156,276230,arbitrum,crypto,coingecko,2023-03-30 01:00:00,1.2383294779250755,1.2383294779250755,1.2383294779250755,1.2383294779250755,653330973.3695801
157,276231,arbitrum,crypto,coingecko,2023-03-30 02:00:00,1.308083907632197,1.308083907632197,1.308083907632197,1.308083907632197,790115624.5483564
158,276232,arbitrum,crypto,coingecko,2023-03-30 03:00:00,1.3170927250478675,1.3170927250478675,1.3170927250478675,1.3170927250478675,878098805.8586177
159,276233,arbitrum,crypto,coingecko,2023-03-30 04:00:00,1.2943962717390942,1.2943962717390942,1.2943962717390942,1.2943962717390942,953581298.5905147
160,276234,arbitrum,crypto,coingecko,2023-03-30 05:00:00,1.2991254756128474,1.2991254756128474,1.2991254756128474,1.2991254756128474,954594549.1793137
161,276235,arbitrum,crypto,coingecko,2023-03-30 06:00:00,1.297215031295063,1.297215031295063,1.297215031295063,1.297215031295063,977900855.7526171
162,276236,arbitrum,crypto,coingecko,2023-03-30 07:00:00,1.357022015414233,1.357022015414233,1.357022015414233,1.357022015414233,1134345071.0216115
163,276237,arbitrum,crypto,coingecko,2023-03-30 08:00:00,1.3596065427191786,1.3596065427191786,1.3596065427191786,1.3596065427191786,1184836544.443943
164,276238,arbitrum,crypto,coingecko,2023-03-30 09:00:00,1.3919326471198277,1.3919326471198277,1.3919326471198277,1.3919326471198277,1261689062.8745942
165,276239,arbitrum,crypto,coingecko,2023-03-30 10:00:00,1.3824600849990794,1.3824600849990794,1.3824600849990794,1.3824600849990794,1315707544.8883078
166,276240,arbitrum,crypto,coingecko,2023-03-30 11:00:00,1.367466252959904,1.367466252959904,1.367466252959904,1.367466252959904,1347532887.6221373
167,276241,arbitrum,crypto,coingecko,2023-03-30 12:00:00,1.3892870646730069,1.3892870646730069,1.3892870646730069,1.3892870646730069,1346095469.032958
168,276242,arbitrum,crypto,coingecko,2023-03-30 13:00:00,1.380686040847606,1.380686040847606,1.380686040847606,1.380686040847606,1360835952.8873928
169,276243,arbitrum,crypto,coingecko,2023-03-30 14:00:00,1.3486913624524244,1.3486913624524244,1.3486913624524244,1.3486913624524244,1394028879.8462315
170,276244,arbitrum,crypto,coingecko,2023-03-30 15:00:00,1.3475720613328592,1.3475720613328592,1.3475720613328592,1.3475720613328592,1393732593.0932126
171,276245,arbitrum,crypto,coingecko,2023-03-30 16:00:00,1.3365179999264916,1.3365179999264916,1.3365179999264916,1.3365179999264916,1398626910.137534
172,276246,arbitrum,crypto,coingecko,2023-03-30 17:00:00,1.3373425686095233,1.3373425686095233,1.3373425686095233,1.3373425686095233,1454019115.8909547
173,276247,arbitrum,crypto,coingecko,2023-03-30 18:00:00,1.3207975697442311,1.3207975697442311,1.3207975697442311,1.3207975697442311,1431570098.4257538
174,276248,arbitrum,crypto,coingecko,2023-03-30 19:00:00,1.333429573061946,1.333429573061946,1.333429573061946,1.333429573061946,1446804992.4856243
175,276249,arbitrum,crypto,coingecko,2023-03-30 20:00:00,1.3443940247116133,1.3443940247116133,1.3443940247116133,1.3443940247116133,1472774485.4268987
176,276250,arbitrum,crypto,coingecko,2023-03-30 21:00:00,1.382271116577799,1.382271116577799,1.382271116577799,1.382271116577799,1520124143.796079
177,276251,arbitrum,crypto,coingecko,2023-03-30 22:00:00,1.3867233807575219,1.3867233807575219,1.3867233807575219,1.3867233807575219,1530661368.1807568
178,276252,arbitrum,crypto,coingecko,2023-03-30 23:00:00,1.360470298396636,1.360470298396636,1.360470298396636,1.360470298396636,1538932457.7135942
179,276253,arbitrum,crypto,coingecko,2023-03-31 00:00:00,1.372683824463795,1.372683824463795,1.372683824463795,1.372683824463795,1549752992.2518864
180,276254,arbitrum,crypto,coingecko,2023-03-31 01:00:00,1.3789078957073204,1.3789078957073204,1.3789078957073204,1.3789078957073204,1549893036.2252097
181,276255,arbitrum,crypto,coingecko,2023-03-31 02:00:00,1.4080315701065707,1.4080315701065707,1.4080315701065707,1.4080315701065707,1443041811.1543157
182,276256,arbitrum,crypto,coingecko,2023-03-31 03:00:00,1.4051177080775021,1.4051177080775021,1.4051177080775021,1.4051177080775021,1368266552.91117
